Ia Fit Probability,Normalized Ia Chi^2,Normalized CC Chi^2,Ia=0__CC=1,,,,,
0.00E+00,0.058212412,0.058212412,0,,,,,
0.0004,0.066205207,0.066205207,0,,,,,
0.8519,0.333096745,0.333096745,1,,,,,
0.5802,0.293973723,0.293973723,1,,,,,
0.7409,0.454932753,0.454932753,1,,,,,
8.89E-01,0.199554479,0.199554479,1,,,,,
0.0377,0.253723961,0.253723961,1,,,,,
0.0284,0.335116793,0.335116793,1,,,,,
0.0002,0.273614787,0.273614787,1,,,,,
7.60E-03,0.023372909,0.023372909,1,,,,,
0.5501,0.286489072,0.286489072,1,,,,,
0.3789,0.401133713,0.401133713,1,,,,,
4.30E-03,0.081980625,0.081980625,1,,,,,
0.0452,0.330933669,0.330933669,1,,,,,
9.98E-01,0.342489211,0.342489211,1,,,,,
0.0054,0.237560875,0.237560875,1,,,,,
0.5643,0.258966368,0.258966368,1,,,,,
0.2352,0.302544425,0.302544425,1,,,,,
0.1101,0.236212413,0.236212413,1,,,,,
0.0109,0.185046805,0.185046805,1,,,,,
0.099,0.31947211,0.31947211,1,,,,,
0.3731,0.289283026,0.289283026,1,,,,,
0.6802,0.426727909,0.426727909,1,,,,,
0.0122,0.664689731,0.664689731,1,,,,,
0.033,0.412874412,0.412874412,1,,,,,
0.0614,0.362863457,0.362863457,1,,,,,
9.63E-01,0.317279482,0.317279482,1,,,,,
0.0008,0.045764362,0.045764362,1,,,,,
1.39E-02,0.159670526,0.159670526,1,,,,,
9.11E-01,0.295117054,0.295117054,1,,,,,
0.1626,0.208394249,0.208394249,1,,,,,
0.0044,0.173021683,0.173021683,1,,,,,
0.029,0.136816035,0.136816035,1,,,,,
0.0115,0.165566708,0.165566708,1,,,,,
0.1117,0.209102503,0.209102503,1,,,,,
0.0508,0.237745011,0.237745011,1,,,,,
0.0002,0.331367582,0.331367582,1,,,,,
0.1475,0.284087559,0.284087559,1,,,,,
0.0105,0.351286515,0.351286515,1,,,,,
0.1883,0.350637451,0.350637451,1,,,,,
0.0339,0.345283497,0.345283497,1,,,,,
0.0827,0.416091809,0.416091809,1,,,,,
0.1209,0.520431414,0.520431414,1,,,,,
0.0512,0.21259174,0.21259174,1,,,,,
0.7107,0.334321614,0.334321614,1,,,,,
0.0284,0.275654796,0.275654796,1,,,,,
7.73E-01,0.228428337,0.228428337,1,,,,,
2.20E-03,0.016345624,0.016345624,1,,,,,
0.0028,0.393679586,0.393679586,1,,,,,
0.2488,0.204523978,0.204523978,1,,,,,
0.0015,0.250024013,0.250024013,1,,,,,
0.0352,0.323506855,0.323506855,1,,,,,
0.0682,0.193368249,0.193368249,1,,,,,
0.3577,0.403087159,0.403087159,1,,,,,
0.1967,0.355535586,0.355535586,1,,,,,
0.1662,0.253882594,0.253882594,1,,,,,
0.7571,0.388657045,0.388657045,1,,,,,
0.1881,0.322005483,0.322005483,1,,,,,
0.1584,0.357655311,0.357655311,1,,,,,
0.1894,0.475559747,0.475559747,1,,,,,
0.3387,0.406189958,0.406189958,1,,,,,
0.1526,0.276386988,0.276386988,1,,,,,
0.001,0.061501803,0.061501803,1,,,,,
0.7011,0.361889787,0.361889787,1,,,,,
0.0014,0.307696065,0.307696065,1,,,,,
0,0.289235615,0.289235615,1,,,,,
0.0246,0.297414843,0.297414843,1,,,,,
0.0136,0.191702976,0.191702976,1,,,,,
0.0177,0.277369006,0.277369006,1,,,,,
0.2447,0.322907633,0.322907633,1,,,,,
0.2032,0.281898509,0.281898509,1,,,,,
0.038,0.338961629,0.338961629,1,,,,,
0.0065,0.305358259,0.305358259,1,,,,,
0.0288,0.330416592,0.330416592,1,,,,,
0.0005,0.049108935,0.049108935,1,,,,,
0.0008,0.235551848,0.235551848,1,,,,,
0.285,0.320683592,0.320683592,1,,,,,
0.0082,0.100179435,0.100179435,1,,,,,
7.56E-02,0.231687508,0.231687508,1,,,,,
0.211,0.350977776,0.350977776,1,,,,,
0.0858,0.325367854,0.325367854,1,,,,,
8.14E-01,0.205215399,0.205215399,1,,,,,
0.3669,0.891893262,0.891893262,1,,,,,
0.0032,0.115152221,0.115152221,1,,,,,
0.282,0.322665352,0.322665352,1,,,,,
0.2497,0.336521018,0.336521018,1,,,,,
0.8091,0.452287302,0.452287302,1,,,,,
0.9892023,0.684851501,0.684851501,1,,,,,
0.4212,0.296424803,0.296424803,1,,,,,
0.0474,0.525143344,0.525143344,1,,,,,
0,2.64769E-05,2.64769E-05,1,,,,,
0.3275,0.458144329,0.458144329,1,,,,,
0.091,0.2168833,0.2168833,1,,,,,
0.1743,0.359129383,0.359129383,1,,,,,
0.0304,0.259255659,0.259255659,1,,,,,
0.0005,0.037187299,0.037187299,1,,,,,
0.7036,0.536416641,0.536416641,1,,,,,
0.123,0.307365428,0.307365428,1,,,,,
9.02E-01,0.312739901,0.312739901,1,,,,,
0.0005,0.266467737,0.266467737,1,,,,,
0.0593,0.403765377,0.403765377,1,,,,,
0.0007,0.145548123,0.145548123,1,,,,,
0.0038,0.226534025,0.226534025,1,,,,,
0.0367,0.33078213,0.33078213,1,,,,,
0.0011,0.177942156,0.177942156,1,,,,,
0.03,0.306044946,0.306044946,1,,,,,
0.0038,0.264628669,0.264628669,1,,,,,
0.0046,0.220134002,0.220134002,1,,,,,
0.2532,0.277019458,0.277019458,1,,,,,
0.0108,0.367849639,0.367849639,1,,,,,
0.101,0.341904553,0.341904553,1,,,,,
0.0086,0.327538941,0.327538941,1,,,,,
0.2277,0.362305593,0.362305593,1,,,,,
8.91E-01,0.264770654,0.264770654,1,,,,,
0.3003,0.354416279,0.354416279,1,,,,,
0.1824,0.218172795,0.218172795,1,,,,,
0.0004,0.177120855,0.177120855,1,,,,,
0.0272,0.328437655,0.328437655,1,,,,,
0.0003,0.067833473,0.067833473,1,,,,,
0,0.063335596,0.063335596,1,,,,,
0.0003,0.124773234,0.124773234,1,,,,,
0.3237,0.487591318,0.487591318,1,,,,,
0.8599,0.448329974,0.448329974,1,,,,,
0.0018,0.3360888,0.3360888,1,,,,,
0,0.228401215,0.228401215,1,,,,,
0.563,0.294050922,0.294050922,1,,,,,
0.1964,0.509327288,0.509327288,1,,,,,
0.4316,0.362748795,0.362748795,1,,,,,
0.343,0.242262301,0.242262301,1,,,,,
0.0435,0.370429784,0.370429784,1,,,,,
0.0019,0.27974219,0.27974219,1,,,,,
0.3641,0.300189649,0.300189649,1,,,,,
9.11E-01,0.295514219,0.295514219,1,,,,,
0.6508,0.330158577,0.330158577,1,,,,,
0.0123,0.185933713,0.185933713,1,,,,,
0.0683,0.331645402,0.331645402,1,,,,,
0.0954,0.32825692,0.32825692,1,,,,,
0.9256113,0.505299555,0.505299555,1,,,,,
0.003,0.335964953,0.335964953,1,,,,,
0.0023,0.422908914,0.422908914,1,,,,,
0.0014,0.279403644,0.279403644,1,,,,,
0.0761,0.314040077,0.314040077,1,,,,,
0.0012,0.30148003,0.30148003,1,,,,,
0.0105,0.276922025,0.276922025,1,,,,,
0.0096,0.276986426,0.276986426,1,,,,,
0.0044,0.326429797,0.326429797,1,,,,,
0.0028,0.118670734,0.118670734,1,,,,,
0,0.233632363,0.233632363,1,,,,,
1E-04,0.047703774,0.047703774,1,,,,,
0.2111,0.337316908,0.337316908,1,,,,,
0.8988,0.400189781,0.400189781,1,,,,,
9.90E-01,0.112060258,0.112060258,1,,,,,
0.0087,0.179502306,0.179502306,1,,,,,
0.2417,0.290496077,0.290496077,1,,,,,
3.79E-01,0.232680987,0.232680987,1,,,,,
0.0734,0.224698608,0.224698608,1,,,,,
0.001,0.252834566,0.252834566,1,,,,,
1.10E-01,0.157262391,0.157262391,1,,,,,
1E-04,0.315412156,0.315412156,1,,,,,
4.63E-01,0.180379009,0.180379009,1,,,,,
0.0562,0.295068715,0.295068715,1,,,,,
1.85E-01,0.139551282,0.139551282,1,,,,,
1E-04,3.45148E-08,3.45148E-08,1,,,,,
0.0063,0.270109439,0.270109439,1,,,,,
0.0092,0.196120296,0.196120296,1,,,,,
0.1012,0.325751354,0.325751354,1,,,,,
5.27E-01,0.275917571,0.275917571,1,,,,,
0.2071,0.203349461,0.203349461,1,,,,,
0.0091,0.272048038,0.272048038,1,,,,,
0.0203,0.234788208,0.234788208,1,,,,,
1E-04,0.130185006,0.130185006,1,,,,,
0.2083,0.52434008,0.52434008,1,,,,,
0.0288,0.605577432,0.605577432,1,,,,,
0,0.046905379,0.046905379,0,,,,,
0,0.011945783,0.011945783,0,,,,,
0.0002,0.300108672,0.300108672,0,,,,,
0,0.072230063,0.072230063,0,,,,,
0.0414,0.113124314,0.113124314,0,,,,,
0.0003,0.142180803,0.142180803,0,,,,,
0.5355,0.312006562,0.312006562,0,,,,,
0.5074,0.3278446,0.3278446,0,,,,,
0.0709,0.136273617,0.136273617,0,,,,,
0.0011,0.066188451,0.066188451,0,,,,,
0.2955,0.253350041,0.253350041,0,,,,,
0,0.061086657,0.061086657,0,,,,,
0.0101,0.180744864,0.180744864,0,,,,,
0.3929,0.29452784,0.29452784,0,,,,,
1E-04,0.093051905,0.093051905,0,,,,,
4.00E-04,0.017109607,0.017109607,0,,,,,
0.00E+00,0.019950601,0.019950601,0,,,,,
0.00E+00,0.006733361,0.006733361,0,,,,,
0.0024,0.194528677,0.194528677,0,,,,,
0,0.059259279,0.059259279,0,,,,,
0,0.073797888,0.073797888,0,,,,,
0.00E+00,0.014368764,0.014368764,0,,,,,
0,0.030360648,0.030360648,0,,,,,
2.07E-01,0.101318437,0.101318437,0,,,,,
0.00E+00,0.027335626,0.027335626,0,,,,,
0,0.027112934,0.027112934,0,,,,,
0.3973,0.333127691,0.333127691,0,,,,,
0.00E+00,0.019481533,0.019481533,0,,,,,
0.00E+00,0.017988898,0.017988898,0,,,,,
1E-04,0.083973203,0.083973203,0,,,,,
0,2.19431E-07,2.19431E-07,0,,,,,
0.00E+00,0.024475501,0.024475501,0,,,,,
0.0002,0.202029065,0.202029065,0,,,,,
0.0096,0.191951506,0.191951506,0,,,,,
8.47E-02,0.12226324,0.12226324,0,,,,,
1.50E-02,0.106203441,0.106203441,0,,,,,
0,0.031751731,0.031751731,0,,,,,
0.00E+00,0.017675339,0.017675339,0,,,,,
0.5698,0.333818085,0.333818085,0,,,,,
0.0081,0.201095726,0.201095726,0,,,,,
0.00E+00,0.003700256,0.003700256,0,,,,,
0.00E+00,0.013491496,0.013491496,0,,,,,
0.00E+00,0.067085946,0.067085946,0,,,,,
0.0058,0.314293683,0.314293683,0,,,,,
0.00E+00,0.008041494,0.008041494,0,,,,,
0.038,0.192054119,0.192054119,0,,,,,
0.0918,0.2653897,0.2653897,0,,,,,
1.68E-01,0.163718453,0.163718453,0,,,,,
0.00E+00,0.004728817,0.004728817,0,,,,,
1.00E-04,0.071265685,0.071265685,0,,,,,
0,0.016730433,0.016730433,0,,,,,
0.0019,0.065500335,0.065500335,0,,,,,
0.00E+00,0.049897734,0.049897734,0,,,,,
1.40E-03,0.041327978,0.041327978,0,,,,,
0.0014,0.271290506,0.271290506,0,,,,,
0.00E+00,0.056917233,0.056917233,0,,,,,
0.0112,0.171792643,0.171792643,1,,,,,
0.6217,0.382426437,0.382426437,1,,,,,
0.3557,0.394688484,0.394688484,1,,,,,
0.793,0.406529557,0.406529557,1,,,,,
0.0319,0.322045691,0.322045691,1,,,,,
9.41E-01,0.144986177,0.144986177,1,,,,,
0.0124,0.09658535,0.09658535,1,,,,,
0.0393,0.362996207,0.362996207,1,,,,,
0.0623,0.227632044,0.227632044,1,,,,,
0.0733,0.222627308,0.222627308,1,,,,,
0.0027,0.27512829,0.27512829,1,,,,,
0.2498,0.333601,0.333601,1,,,,,
9.63E-01,0.186390086,0.186390086,1,,,,,
0.0509,0.266797114,0.266797114,1,,,,,
0.485,0.411660306,0.411660306,1,,,,,
1.00E+00,0.462137538,0.462137538,1,,,,,
0.036,0.237536641,0.237536641,1,,,,,
0.046,0.320430067,0.320430067,1,,,,,
0.1634,0.272822713,0.272822713,1,,,,,
0.0466,0.253529457,0.253529457,1,,,,,
0.0833,0.22440031,0.22440031,1,,,,,
0.0007,0.289290986,0.289290986,1,,,,,
0.0689,0.37719421,0.37719421,1,,,,,
0.0934,0.295976115,0.295976115,1,,,,,
0.4061,0.320802774,0.320802774,1,,,,,
0.018,0.409562619,0.409562619,1,,,,,
0.0003,0.134406715,0.134406715,1,,,,,
0.0158,0.243681602,0.243681602,1,,,,,
0.3944,0.29158414,0.29158414,1,,,,,
0.8205,0.339488575,0.339488575,1,,,,,
0.0002,0.022449249,0.022449249,1,,,,,
1.00E-04,0.074855811,0.074855811,1,,,,,
0.172,0.318726651,0.318726651,1,,,,,
7.63E-02,0.043794677,0.043794677,1,,,,,
4.19E-02,0.114990498,0.114990498,1,,,,,
0.1444,0.15172162,0.15172162,1,,,,,
0.0693,0.300884812,0.300884812,1,,,,,
0.0677,0.312489996,0.312489996,1,,,,,
0.4431,0.286784965,0.286784965,1,,,,,
1,0.167142661,0.167142661,1,,,,,
0.0282,0.282326764,0.282326764,1,,,,,
0.0911,0.293353904,0.293353904,1,,,,,
0.0856,0.262670148,0.262670148,1,,,,,
0.3892,0.254883217,0.254883217,1,,,,,
9.99E-01,0.234580426,0.234580426,1,,,,,
0.0154,0.080206603,0.080206603,1,,,,,
0.001,0.122047898,0.122047898,1,,,,,
0.0391,0.258664053,0.258664053,1,,,,,
0.6513,0.315884228,0.315884228,1,,,,,
0.6492,0.393527659,0.393527659,1,,,,,
0.8179,0.492903984,0.492903984,1,,,,,
0.0432,0.216588523,0.216588523,1,,,,,
0.1388,0.412130691,0.412130691,1,,,,,
0.1513,0.407205516,0.407205516,1,,,,,
9.28E-01,0.327488361,0.327488361,1,,,,,
0.0166,0.321715227,0.321715227,1,,,,,
0.0598,0.316875007,0.316875007,1,,,,,
0.0007,0.204881829,0.204881829,1,,,,,
0.0442,0.179447231,0.179447231,1,,,,,
0.1688,0.374643335,0.374643335,1,,,,,
0.1367,0.292647228,0.292647228,1,,,,,
0.0145,0.165476844,0.165476844,1,,,,,
0,0.057291601,0.057291601,1,,,,,
0.2883,0.272394309,0.272394309,1,,,,,
9.20E-01,0.348608498,0.348608498,1,,,,,
0.0144,0.344320012,0.344320012,1,,,,,
0.0142,0.303334872,0.303334872,1,,,,,
9.19E-01,0.277576862,0.277576862,1,,,,,
0.0032,0.349509508,0.349509508,1,,,,,
0.0597,0.447020427,0.447020427,1,,,,,
7.04E-01,0.229541177,0.229541177,1,,,,,
0,0.322927277,0.322927277,1,,,,,
0.3528,0.287003023,0.287003023,1,,,,,
0.0216,0.173584221,0.173584221,1,,,,,
0.0824,0.245429258,0.245429258,1,,,,,
0.0025,0.357241244,0.357241244,1,,,,,
0.0032,0.445953003,0.445953003,1,,,,,
7.31E-01,0.291707266,0.291707266,1,,,,,
0.013,0.260251358,0.260251358,1,,,,,
4.47E-02,0.099580908,0.099580908,1,,,,,
0.0224,0.388355297,0.388355297,1,,,,,
0.0004,0.237536023,0.237536023,1,,,,,
0.2382,0.333532186,0.333532186,1,,,,,
0.0015,0.161856218,0.161856218,1,,,,,
0.0522,0.208941603,0.208941603,1,,,,,
0,0.32029546,0.32029546,1,,,,,
0.0121,0.328968996,0.328968996,1,,,,,
0.0031,0.360762184,0.360762184,1,,,,,
0.0003,0.0884107,0.0884107,1,,,,,
0.0064,0.332506262,0.332506262,1,,,,,
0.0013,0.264256128,0.264256128,1,,,,,
0.0025,0.35935766,0.35935766,1,,,,,
0.1284,0.368593274,0.368593274,1,,,,,
0.487,0.512590322,0.512590322,1,,,,,
0.0256,0.185697555,0.185697555,1,,,,,
0.0223,0.244597378,0.244597378,1,,,,,
0.1902,0.352662886,0.352662886,1,,,,,
0.0078,0.296560658,0.296560658,1,,,,,
0.1012,0.247008167,0.247008167,1,,,,,
0.491,0.353072268,0.353072268,1,,,,,
0.0005,0.230693965,0.230693965,1,,,,,
0.0012,0.233405626,0.233405626,1,,,,,
0.0003,0.31472274,0.31472274,1,,,,,
0.0067,0.277739851,0.277739851,1,,,,,
0.0093,0.328658051,0.328658051,1,,,,,
0.01,0.333180919,0.333180919,1,,,,,
0.136,0.407226257,0.407226257,1,,,,,
7.50E-01,0.212231829,0.212231829,1,,,,,
0.0471,0.309101136,0.309101136,1,,,,,
0.369,0.25202775,0.25202775,1,,,,,
0.4706,0.385914419,0.385914419,1,,,,,
0.0003,0.316514464,0.316514464,1,,,,,
1E-04,0.139620107,0.139620107,1,,,,,
0.4622,0.313165722,0.313165722,1,,,,,
0.001,0.184448667,0.184448667,1,,,,,
0.0002,0.039230588,0.039230588,1,,,,,
0.3294,0.369061801,0.369061801,1,,,,,
0.0247,0.315403128,0.315403128,1,,,,,
0.2195,0.434289405,0.434289405,1,,,,,
1.49E-01,0.054906802,0.054906802,1,,,,,
0.0243,0.331251982,0.331251982,1,,,,,
0.1054,0.270313127,0.270313127,1,,,,,
0.1107,0.567167671,0.567167671,1,,,,,
0.0006,0.091542703,0.091542703,1,,,,,
0.0049,0.226661042,0.226661042,1,,,,,
0.0019,0.281395713,0.281395713,1,,,,,
0.0077,0.23715638,0.23715638,1,,,,,
0.0002,0.167971635,0.167971635,1,,,,,
0.1152,0.32616324,0.32616324,1,,,,,
0.1264,0.369322758,0.369322758,1,,,,,
0.0556,0.331187956,0.331187956,1,,,,,
0.3711,0.381167789,0.381167789,1,,,,,
0.003,0.341093095,0.341093095,1,,,,,
0.0017,0.176867083,0.176867083,1,,,,,
0.5451,0.34386139,0.34386139,1,,,,,
0.0009,0.32272139,0.32272139,1,,,,,
0.3803,0.367582063,0.367582063,1,,,,,
0.515,0.382364753,0.382364753,1,,,,,
0.0108,0.248092191,0.248092191,1,,,,,
0.6364,0.355620224,0.355620224,1,,,,,
0.0377,0.335825463,0.335825463,1,,,,,
0.0454,0.324807824,0.324807824,1,,,,,
0.3103,0.295595367,0.295595367,1,,,,,
0.1179,0.191596639,0.191596639,1,,,,,
4.15E-02,0.165326954,0.165326954,1,,,,,
6.79E-01,0.215713654,0.215713654,1,,,,,
0.3902,0.460429445,0.460429445,1,,,,,
9.62E-01,0.36307034,0.36307034,1,,,,,
1E-04,0.207359612,0.207359612,1,,,,,
8.59E-01,0.135238317,0.135238317,1,,,,,
0.0674,0.246428829,0.246428829,1,,,,,
0.021,0.265301697,0.265301697,1,,,,,
6.70E-03,0.093759848,0.093759848,1,,,,,
0.5558,0.311969826,0.311969826,1,,,,,
0.0051,0.405107708,0.405107708,1,,,,,
0.0275,0.104886824,0.104886824,1,,,,,
0.3597,0.448280142,0.448280142,1,,,,,
0.9129253,0.730730813,0.730730813,1,,,,,
0.6681,0.297913606,0.297913606,1,,,,,
0.0759,0.377029096,0.377029096,1,,,,,
0.4454,0.368651833,0.368651833,1,,,,,
0.0006,0.148079395,0.148079395,1,,,,,
0.0038,0.52310327,0.52310327,1,,,,,
0.5299,0.205939441,0.205939441,1,,,,,
0.0036,0.252957931,0.252957931,1,,,,,
0.1195,0.372459407,0.372459407,1,,,,,
0.2759,0.25928203,0.25928203,1,,,,,
0.0916,0.30958448,0.30958448,1,,,,,
9.77E-01,0.366543976,0.366543976,1,,,,,
0.1094,0.289461113,0.289461113,1,,,,,
0.0043,0.450496149,0.450496149,1,,,,,
0.0002,0.125181292,0.125181292,0,,,,,
0.0275,0.169356588,0.169356588,0,,,,,
3.00E-04,0.033484324,0.033484324,0,,,,,
0.2457,0.32791155,0.32791155,0,,,,,
0.0485,0.268393475,0.268393475,0,,,,,
0,0.074200584,0.074200584,0,,,,,
0.00E+00,0.016605821,0.016605821,0,,,,,
0.2552,0.328579249,0.328579249,0,,,,,
0.00E+00,0.017431542,0.017431542,0,,,,,
2.00E-04,0.037112089,0.037112089,0,,,,,
0.125,0.238958368,0.238958368,0,,,,,
0.0009,0.050121727,0.050121727,0,,,,,
1.00E-04,0.018337027,0.018337027,0,,,,,
0,0.000402871,0.000402871,0,,,,,
0.00E+00,0.015350133,0.015350133,0,,,,,
0.0069,0.187052792,0.187052792,0,,,,,
0,0.001926984,0.001926984,0,,,,,
0.0031,0.200297501,0.200297501,0,,,,,
0.0118,0.268122785,0.268122785,0,,,,,
8.92E-01,0.333223095,0.333223095,0,,,,,
0.00E+00,0.023060367,0.023060367,0,,,,,
4.00E-03,0.063644045,0.063644045,0,,,,,
1.18E-01,0.154515376,0.154515376,0,,,,,
0.0072,0.118700047,0.118700047,0,,,,,
0.00E+00,0.003047957,0.003047957,0,,,,,
2.00E-03,0.073918952,0.073918952,0,,,,,
0.00E+00,0.045413526,0.045413526,0,,,,,
0.00E+00,0.032891393,0.032891393,0,,,,,
4.00E-04,0.095107168,0.095107168,0,,,,,
1.14E-01,0.145703703,0.145703703,0,,,,,
0.0302,0.246242039,0.246242039,0,,,,,
0,0.08533447,0.08533447,0,,,,,
0.0291,0.237977715,0.237977715,0,,,,,
0.001,0.076235687,0.076235687,0,,,,,
0.00E+00,0.015478116,0.015478116,0,,,,,
0.0003,0.321160876,0.321160876,0,,,,,
0.0002,0.050989467,0.050989467,0,,,,,
0.00E+00,0.027965735,0.027965735,0,,,,,
0.0872,0.241456807,0.241456807,0,,,,,
0.00E+00,0.012804165,0.012804165,0,,,,,
0,0.002792354,0.002792354,0,,,,,
0,0.035072222,0.035072222,0,,,,,
0.0742,0.327665216,0.327665216,0,,,,,
6.00E-04,0.039042327,0.039042327,0,,,,,
3.00E-04,0.029792673,0.029792673,0,,,,,
1.70E-03,0.061738725,0.061738725,0,,,,,
0,0.032191559,0.032191559,0,,,,,
0.00E+00,0.019102928,0.019102928,0,,,,,
1E-04,0.08442106,0.08442106,0,,,,,
1.02E-02,0.052351039,0.052351039,0,,,,,
0.2287,0.295023315,0.295023315,0,,,,,
0.00E+00,0.040806985,0.040806985,0,,,,,
1.61E-01,0.168519191,0.168519191,0,,,,,
1E-04,0.142040914,0.142040914,0,,,,,
0.002,0.075332131,0.075332131,0,,,,,
0.00E+00,0.007752329,0.007752329,0,,,,,
0.1359,0.22808486,0.22808486,1,,,,,
0.0145,0.198009965,0.198009965,1,,,,,
0.0102,0.206952418,0.206952418,1,,,,,
7.53E-01,0.249307534,0.249307534,1,,,,,
0.6689,0.346507882,0.346507882,1,,,,,
0,0.081989857,0.081989857,1,,,,,
0.0539,0.539370034,0.539370034,1,,,,,
0.4053,0.325225978,0.325225978,1,,,,,
0.0403,0.384082746,0.384082746,1,,,,,
0.0329,0.683148132,0.683148132,1,,,,,
0.0495,0.258231871,0.258231871,1,,,,,
0.485,0.333934159,0.333934159,1,,,,,
0.0053,0.276917224,0.276917224,1,,,,,
0.2388,0.210807679,0.210807679,1,,,,,
0.2113,0.24018148,0.24018148,1,,,,,
9.57E-01,0.140999956,0.140999956,1,,,,,
1E-04,0.119832359,0.119832359,1,,,,,
0.0274,0.371760321,0.371760321,1,,,,,
0.2131,0.342565433,0.342565433,1,,,,,
0.0908,0.283831053,0.283831053,1,,,,,
0.1547,0.266155787,0.266155787,1,,,,,
0.1167,0.228289799,0.228289799,1,,,,,
0.8271,0.595323892,0.595323892,1,,,,,
0.1303,0.165610782,0.165610782,1,,,,,
8.91E-01,0.050805945,0.050805945,1,,,,,
0.368,0.335673351,0.335673351,1,,,,,
0.0005,0.078845401,0.078845401,1,,,,,
9.85E-01,0.214630012,0.214630012,1,,,,,
0.033,0.34166968,0.34166968,1,,,,,
0.0086,0.215543502,0.215543502,1,,,,,
0.1898,0.417885928,0.417885928,1,,,,,
0.1062,0.425192959,0.425192959,1,,,,,
0.0021,0.249894181,0.249894181,1,,,,,
0.0423,0.271887054,0.271887054,1,,,,,
5.61E-01,0.293367351,0.293367351,1,,,,,
0.0131,0.381922771,0.381922771,1,,,,,
0.0056,0.542432105,0.542432105,1,,,,,
0.0163,0.213743669,0.213743669,1,,,,,
0.0077,0.317334548,0.317334548,1,,,,,
0.008,0.296605055,0.296605055,1,,,,,
0.036,0.28331571,0.28331571,1,,,,,
0.4493,0.345793341,0.345793341,1,,,,,
0.4465,0.331934863,0.331934863,1,,,,,
0.5788,0.315120366,0.315120366,1,,,,,
0.1474,0.266310515,0.266310515,1,,,,,
1.00E+00,0.527314037,0.527314037,1,,,,,
0.1447,0.311438485,0.311438485,1,,,,,
2.72E-01,0.248751732,0.248751732,1,,,,,
0.0038,0.297418814,0.297418814,1,,,,,
0.0021,0.137332233,0.137332233,1,,,,,
0.0054,0.290366976,0.290366976,1,,,,,
0.1638,0.236099757,0.236099757,1,,,,,
0,0.001901352,0.001901352,1,,,,,
0.3497,0.305320411,0.305320411,1,,,,,
9.69E-01,0.167052231,0.167052231,1,,,,,
0.0802,0.291614858,0.291614858,1,,,,,
1E-04,0.127910493,0.127910493,1,,,,,
0.059,0.453842594,0.453842594,1,,,,,
0.0148,0.389904337,0.389904337,1,,,,,
0.0022,0.09153269,0.09153269,1,,,,,
0.1608,0.374552461,0.374552461,1,,,,,
0.1701,0.306628778,0.306628778,1,,,,,
3.20E-02,0.177193924,0.177193924,1,,,,,
0.0018,0.26389521,0.26389521,1,,,,,
0.0578,0.289862918,0.289862918,1,,,,,
0.495,0.332474025,0.332474025,1,,,,,
1E-04,0.020502438,0.020502438,1,,,,,
0.2834,0.362864492,0.362864492,1,,,,,
0.1614,0.456053143,0.456053143,1,,,,,
0.0227,0.220555979,0.220555979,1,,,,,
0.0808,0.222972079,0.222972079,1,,,,,
0.3485,0.340149029,0.340149029,1,,,,,
0.0408,0.470485443,0.470485443,1,,,,,
0.2471,0.596737772,0.596737772,1,,,,,
0.0006,0.288918555,0.288918555,1,,,,,
0.157,0.286328217,0.286328217,1,,,,,
9.75E-01,0.188006928,0.188006928,1,,,,,
2.38E-01,0.172232253,0.172232253,1,,,,,
0.0241,0.180832214,0.180832214,1,,,,,
0.0087,0.135781141,0.135781141,1,,,,,
0.1941,0.324995941,0.324995941,1,,,,,
9.24E-02,0.18303932,0.18303932,1,,,,,
0.0006,0.199605589,0.199605589,1,,,,,
0.00E+00,0.030833642,0.030833642,1,,,,,
0.0203,0.297151943,0.297151943,1,,,,,
0.0214,0.271325597,0.271325597,1,,,,,
1.00E+00,0.393194231,0.393194231,1,,,,,
1.98E-01,0.17768332,0.17768332,1,,,,,
0.2903,0.368880563,0.368880563,1,,,,,
1E-04,0.232879973,0.232879973,1,,,,,
0.1155,0.269547772,0.269547772,1,,,,,
0.0695,0.33746202,0.33746202,1,,,,,
0.0341,0.241160892,0.241160892,1,,,,,
4.23E-01,0.090724965,0.090724965,1,,,,,
1.16E-01,0.171169372,0.171169372,1,,,,,
0.99149586,0.231448079,0.231448079,1,,,,,
0.0265,0.205923204,0.205923204,1,,,,,
0.067,0.323444188,0.323444188,1,,,,,
4.84E-01,0.207065877,0.207065877,1,,,,,
0.0076,0.295728137,0.295728137,1,,,,,
0.0072,0.161359111,0.161359111,1,,,,,
0.0604,0.260359539,0.260359539,1,,,,,
0.0014,0.302633356,0.302633356,1,,,,,
0.1374,0.563712863,0.563712863,1,,,,,
0.1859,0.312708327,0.312708327,1,,,,,
0.0074,0.335969713,0.335969713,1,,,,,
0.0404,0.104505443,0.104505443,1,,,,,
0.3634,0.369528816,0.369528816,1,,,,,
0.4975,0.368345779,0.368345779,1,,,,,
0.0161,0.182649733,0.182649733,1,,,,,
0,0.233441086,0.233441086,1,,,,,
0.2064,0.335179082,0.335179082,1,,,,,
0.3213,0.345802968,0.345802968,1,,,,,
0.3119,0.254137563,0.254137563,1,,,,,
0.0227,0.257296482,0.257296482,1,,,,,
0.0784,0.341386551,0.341386551,1,,,,,
7.00E-04,0.123979509,0.123979509,1,,,,,
7.47E-01,0.277985015,0.277985015,1,,,,,
0.1048,0.266537479,0.266537479,1,,,,,
0.2994,0.414155183,0.414155183,1,,,,,
0.0174,0.294215735,0.294215735,1,,,,,
