,CID,TYPE,ITYPE_BEST,FITPROB_Ia,FITPROB_Ibc,FITPROB_II,CHI2_Ia,CHI2_Ibc,CHI2_II,PBAYES_Ia,PBAYES_Ibc,PBAYES_II,Ia=0__CC=1
2835,11597,20,-9,0.8522,0.7556,0.9377,11.9032,13.5865,9.8170,0.2989,5.97807e-02,0.6413,1
2836,12756,20,0,0.2794,9.00488e-06,2.34071e-04,10.9459,37.5786,29.7492,1,1.65502e-07,9.52673e-06,1
2837,9342,20,-9,0.9999,0.9913,0.9969,0.3003,1.1840,0.8481,0.3854,0.1392,0.4754,1
2838,13090,20,0,0.9948,0.9355,0.9750,5.1728,8.4155,6.9066,0.4889,0.1202,0.3908,1
2839,1452,20,-9,0.9289,0.9991,0.9995,3.7186,1.1287,0.9598,8.87080e-02,0.2001,0.7112,1
2840,14513,20,-9,0.9397,0.9812,0.9972,3.5274,2.4886,1.4859,5.87992e-02,0.3731,0.5681,1
2841,12871,20,0,0.6729,0.6524,0.9381,15.7647,16.0723,10.5484,0.6061,6.70939e-02,0.3268,1
2842,6174,21,0,0.9999,0.9955,0.9985,9.57603e-02,0.1951,0.2494,0.8532,0.1062,4.06341e-02,1
2843,5258,22,0,2.25072e-02,9.16882e-03,2.44716e-03,30.5713,32.2887,36.5221,0.9807,9.30537e-03,1.00028e-02,1
2844,13645,32,0,0.9460,0.9818,0.9399,10.2680,8.4322,10.4878,0.7190,0.2356,4.54707e-02,1
2845,4482,32,0,0.9837,0.9179,0.7714,6.3612,9.6436,12.4624,0.6352,0.2962,6.85938e-02,1
2846,1248,32,0,0.9716,0.9827,1.33038e-02,2.8028,2.4294,19.3065,0.7247,0.2753,5.14633e-06,1
2847,3079,33,0,0.9437,0.9645,0.9589,8.8869,8.0931,8.3346,0.6135,0.1445,0.2421,1
2848,743,33,0,0.9999,0.9984,0.9952,3.0708,4.7501,5.6573,0.9007,8.34407e-02,1.58853e-02,1
2849,11306,33,0,0.9973,0.9784,0.9832,6.2335,8.6816,8.3137,0.9458,3.94966e-02,1.46709e-02,1
2850,11316,20,-9,0.9163,0.7399,0.9439,11.2172,14.7249,10.3458,0.1238,8.39715e-02,0.7923,1
2851,11323,20,0,0.9912,0.9789,0.9724,6.2614,7.3244,7.7106,0.9529,3.46006e-02,1.25285e-02,1
2852,11077,20,0,0.9968,0.9978,0.9974,1.5389,1.4019,1.4662,0.4148,0.2329,0.3524,1
2853,5533,20,-9,0.9218,0.8697,0.5780,3.8378,4.5749,7.5699,0.3280,0.6496,2.24160e-02,1
2854,2583,20,-9,0.8604,0.9245,0.9241,12.5586,10.9803,10.9917,6.77356e-02,0.4180,0.5142,1
2855,11162,20,-9,0.9873,0.9531,0.9471,7.9384,9.9924,10.2272,0.4337,7.00254e-02,0.4963,1
2856,479,20,1,0.4427,0.9382,0.6381,18.1973,9.8020,15.3465,2.01357e-03,0.9848,1.31541e-02,1
2857,4077,20,1,0.6421,0.9888,0.7029,15.2887,7.1553,13.4883,1.14047e-02,0.9705,1.80662e-02,1
2858,12675,21,2,3.43577e-03,3.67171e-05,9.05609e-02,38.3923,52.0532,27.6422,1.09890e-03,1.20227e-06,0.9989,1
2859,603,22,0,0.6001,2.94507e-04,3.69977e-03,15.8924,46.0218,38.1503,1,2.86417e-08,3.48845e-07,1
2860,13297,22,-9,0.9937,1,0.9854,1.26323e-02,1.65126e-12,2.93761e-02,0.7000,0.1995,0.1005,1
2861,1694,32,0,0.9994,0.9917,0.4301,1.0329,1.9881,8.0345,0.8207,0.1792,1.66784e-04,1
2862,4938,32,0,0.9956,0.9974,0.9930,6.7208,6.2099,7.2067,0.7718,0.2062,2.19757e-02,1
2863,4212,32,0,0.9934,0.9226,0.8403,5.9730,9.5177,11.3047,0.9896,9.83665e-03,5.71154e-04,1
2864,10658,33,-9,1,0.9934,0.9177,1.20989e-02,0.4638,1.4592,0.9897,4.10452e-03,6.19356e-03,1
2865,13400,33,0,0.8775,0.9273,0.8251,4.4741,3.7461,5.1046,0.4962,0.2350,0.2687,1
2866,1182,20,0,0.9795,0.9256,0.8907,7.9402,10.9468,11.8796,0.5767,0.3287,9.45985e-02,1
2867,15001,20,0,1,1,0.9953,0.1515,0.1947,0.9674,0.6023,0.2822,0.1155,1
2868,7661,20,0,0.9311,0.6975,0.8414,8.5403,12.6590,10.4618,0.9536,1.90936e-02,2.73477e-02,1
2869,1090,20,0,0.9825,0.8289,0.1166,7.7182,12.3460,24.1041,0.9024,9.74657e-02,1.30812e-04,1
2870,12893,20,0,0.8007,0.8648,0.7074,11.9902,10.8394,13.4232,0.6857,0.2874,2.69062e-02,1
2871,7849,20,0,0.8607,0.8600,0.5142,4.6869,4.6951,8.1995,0.6706,0.2568,7.26159e-02,1
2872,12837,20,0,0.9993,0.9887,0.9981,0.1835,0.5849,0.2747,0.5582,5.36972e-02,0.3881,1
2873,232,20,-9,0.7079,0.9840,1,13.4169,6.9619,1.4664,7.49542e-04,0.1760,0.8232,1
2874,1076,20,0,0.9399,0.7100,0.6393,9.7468,14.2899,15.3280,0.9131,6.26782e-02,2.42261e-02,1
2875,3931,20,0,0.9686,6.50823e-03,0.1487,2.3452,22.8644,12.0564,0.9996,5.82516e-07,4.06311e-04,1
2876,3055,20,0,0.7009,1.57661e-02,0.6323,13.5178,30.4582,13.5488,0.9066,4.41604e-06,9.34101e-02,1
2877,12066,21,2,0.3204,1.30099e-02,0.9184,21.3006,33.8860,10.3905,6.31872e-03,1.15214e-05,0.9937,1
2878,13313,22,1,0.4117,0.9012,9.28810e-02,17.6425,10.0561,25.0824,3.46722e-02,0.9651,2.10430e-04,1
2879,7184,22,0,0.3464,0.1274,4.10383e-02,19.7611,23.7156,28.3475,0.9550,1.27231e-02,3.22705e-02,1
2880,3367,32,0,0.9948,0.9994,0.9965,6.2986,4.5927,5.9099,0.3999,0.2779,0.3222,1
2881,11477,32,0,0.7894,0.9252,0.8542,9.6194,7.2373,8.6267,0.5113,0.1206,0.3681,1
2882,5347,33,0,0.7114,0.4841,0.4686,15.1758,18.5787,18.8175,0.6052,0.1490,0.2458,1
2883,14462,33,0,0.9943,0.9751,0.8920,6.9829,8.9014,11.8494,0.8460,0.1408,1.32903e-02,1
2884,2112,33,0,0.9648,0.9739,0.9390,2.9860,2.7334,3.5404,0.8174,0.1570,2.55906e-02,1
2885,3939,20,-9,0.9969,0.8922,0.9117,1.5311,4.2777,3.9952,0.3516,9.71987e-02,0.5512,1
2886,4032,20,0,0.9279,0.7031,0.4877,3.7356,6.3633,8.4682,0.8452,6.29059e-02,9.18956e-02,1
2887,12334,20,0,0.9991,0.9839,0.9995,1.1243,2.3826,0.9633,0.5314,6.04619e-02,0.4081,1
2888,8258,20,0,0.8224,0.3735,0.3517,10.7881,18.2462,17.5373,0.5681,0.2457,0.1863,1
2889,8733,20,-9,0.7292,0.8695,0.9980,10.4420,8.3637,3.4551,1.75258e-02,0.3201,0.6624,1
2890,1688,20,-9,0.9895,0.9685,0.9642,2.10972e-02,6.40369e-02,7.29802e-02,0.7090,0.1656,0.1254,1
2891,1166,20,0,0.9998,0.9742,0.8955,0.5474,2.7242,4.2322,0.7055,0.1648,0.1297,1
2892,10609,20,-9,0.9982,0.9986,0.9989,5.3297,5.1332,4.9904,0.3927,0.1665,0.4407,1
2893,8148,20,-9,0.9353,0.9854,0.9971,10.6433,8.1196,5.7596,0.3761,8.56434e-02,0.5383,1
2894,3484,21,0,0.6705,2.95086e-02,0.6236,15.8011,32.2211,16.5020,0.5520,1.08629e-04,0.4479,1
2895,3538,22,0,0.9692,0.9218,0.9378,8.5542,10.2954,9.0764,0.9913,2.03463e-03,6.63472e-03,1
2896,14820,22,0,0.7303,2.62472e-04,2.08585e-04,9.5499,38.2572,38.8848,1,8.87378e-07,2.42763e-08,1
2897,12646,32,0,0.9977,0.9980,0.9966,5.5655,5.4549,5.8911,0.7336,0.1310,0.1353,1
2898,13695,32,0,2.52070e-02,1.63945e-04,1.88157e-02,32.8212,47.7509,32.5678,0.6291,2.54947e-04,0.3706,1
2899,1494,33,-9,0.9998,1,0.9993,4.11996e-02,1.77012e-02,7.34706e-02,0.6550,0.2334,0.1116,1
2900,14162,33,-9,0.5353,0.7336,0.6418,17.8073,14.8258,15.2920,0.3040,0.4168,0.2792,1
2901,5514,33,-9,0.7587,0.9971,0.9985,13.5383,5.7408,5.2196,1.14408e-02,0.7080,0.2805,1
2902,943,20,-9,0.9841,0.9981,0.9998,2.3715,1.3563,0.7825,0.2767,0.2498,0.4735,1
2903,13131,20,0,0.9869,0.9455,0.9403,3.7894,5.3447,5.4721,0.5106,0.1627,0.3267,1
2904,2884,20,0,0.9916,0.9760,0.9824,6.8110,8.1670,7.7268,0.4572,0.2215,0.3213,1
2905,14890,20,0,0.8200,0.3238,0.2691,11.6640,20.1616,21.2068,0.9974,1.57496e-03,1.05208e-03,1
2906,2865,20,0,0.9932,0.9969,0.9983,6.5777,5.2627,4.7747,0.5542,0.1427,0.3031,1
2907,8682,20,-9,0.9619,0.9998,1,3.0593,0.8084,0.4351,0.1148,0.3433,0.5418,1
2908,6940,20,0,0.9913,0.9893,0.9843,6.2599,6.4804,6.9416,0.5816,0.2270,0.1914,1
2909,13839,20,0,0.9978,0.9914,0.9232,3.5072,4.5229,7.2841,0.5117,0.4356,5.26289e-02,1
2910,12096,20,-9,1,0.9982,0.9994,5.32815e-02,0.2686,0.1724,0.3085,0.3579,0.3336,1
2911,3262,20,-9,0.3539,0.8545,0.9045,17.5005,11.0391,9.9793,6.24290e-03,0.1804,0.8134,1
2912,3579,21,0,0.8645,0.9302,0.8898,12.4716,10.8054,11.9023,0.6288,0.1086,0.2627,1
2913,14034,22,-9,0.5443,0.5608,4.14811e-02,15.7123,14.5092,28.3066,0.3677,0.6321,1.79835e-04,1
2914,1722,32,0,0.9935,0.9689,0.8954,1.8571,2.8779,4.2333,0.8960,4.66645e-02,5.73169e-02,1
2915,9704,32,0,0.4695,0.1083,9.23866e-04,18.8039,26.8460,44.0689,0.9954,4.56731e-03,2.04460e-07,1
2916,14147,32,1,2.65570e-02,0.4652,3.29920e-02,25.9126,12.7762,23.8029,5.53342e-04,0.9983,1.15572e-03,1
2917,8201,32,0,0.9995,0.9987,0.9999,0.9506,1.2369,0.6884,0.4581,0.3186,0.2233,1
2918,970,33,0,0.9504,0.9001,0.8694,8.6561,10.0822,10.7466,0.7952,0.1463,5.84910e-02,1
2919,290,33,-9,0.8018,0.9240,0.8820,5.3605,3.8013,4.4155,0.2834,0.4587,0.2579,1
2920,12587,20,2,0.9813,0.8866,0.9952,8.4706,11.9770,6.2289,5.67619e-02,1.56058e-02,0.9276,1
2921,5101,20,0,0.9999,0.9330,0.9993,2.9042,9.2229,4.1676,0.6287,3.54058e-02,0.3359,1
2922,8398,20,0,0.9495,0.7157,0.3847,3.3348,6.2399,9.5899,0.6844,0.2888,2.67661e-02,1
2923,9514,20,-9,0.9250,0.9757,0.9857,9.4518,7.5262,6.8221,0.1286,0.2376,0.6337,1
2924,14571,20,-9,0.3345,0.4264,0.2598,19.9703,18.4492,21.3992,7.61179e-02,0.8031,0.1208,1
2925,4528,20,-9,0.9778,0.9886,0.9748,8.7238,7.7963,8.9200,0.1100,0.3552,0.5348,1
2926,7667,20,0,0.1902,8.52180e-02,7.26724e-02,23.0113,26.6789,27.3493,0.5869,0.1859,0.2272,1
2927,3723,20,0,0.8359,0.3088,0.2279,13.0529,21.5203,23.2166,0.7614,0.1931,4.54875e-02,1
2928,9373,21,0,0.9999,0.4955,0.9999,3.2417,17.4042,3.3331,0.8939,2.12174e-05,0.1061,1
2929,7752,22,-9,0.4957,0.6769,0.4070,17.4013,14.7817,18.7560,0.3974,0.4108,0.1918,1
2930,14928,22,-9,0.8700,0.9392,0.6421,10.7341,8.3071,14.3516,0.3528,0.6372,1.00408e-02,1
2931,2144,32,0,0.7458,0.6483,0.6306,9.3535,11.4762,11.6969,0.8251,0.1363,3.86541e-02,1
2932,8101,32,0,0.9989,9.62734e-02,0.9991,0.3999,10.7543,0.3624,0.9526,8.05360e-04,4.65457e-02,1
2933,7719,32,-9,0.1494,0.6130,0.4622,25.3480,16.6579,18.9172,1.26532e-02,0.8999,8.74031e-02,1
2934,5584,33,0,0.9421,0.9192,0.7495,10.4114,11.1354,14.5700,0.9350,6.43667e-02,6.76547e-04,1
2935,6086,33,0,0.9999,2.55976e-03,2.02618e-07,3.3324,36.3823,62.4331,1,6.98505e-09,1.11192e-15,1
2936,4720,20,0,0.9924,9.45123e-10,0.7428,6.1092,77.7878,13.7878,0.9772,7.45918e-17,2.27838e-02,1
2937,8525,20,0,1,0.9990,0.9999,3.2252,5.3925,3.9621,0.4283,0.2200,0.3517,1
2938,10137,20,0,0.9909,0.2661,0.9944,6.2979,20.1597,5.8054,0.5085,1.82828e-04,0.4913,1
2939,4531,20,-9,0.5865,0.6622,0.5571,17.0491,15.9267,17.4843,0.1739,0.7562,6.98863e-02,1
2940,2808,20,2,0.8017,0.8651,0.9852,12.8274,11.6426,7.4973,2.13399e-02,2.73310e-02,0.9513,1
2941,11676,20,0,0.9958,0.9889,0.9181,6.0903,7.1440,10.4004,0.7377,0.2166,4.56939e-02,1
2942,7041,20,-9,0.9791,0.9620,0.9071,8.6328,9.6060,11.4680,0.3054,0.4472,0.2474,1
2943,13698,20,0,1,0.9468,0.9499,2.88771e-02,1.1794,1.1468,0.9635,1.05518e-02,2.59285e-02,1
2944,6518,20,-9,0.8521,0.8884,0.7784,4.7919,4.3294,4.8027,0.1671,0.4118,0.4210,1
2945,8290,21,0,0.9630,1.09589e-24,0.1054,8.8544,156.8751,25.7589,0.9999,1.84667e-33,1.37423e-04,1
2946,11830,22,0,0.8975,0.9803,0.9949,4.2036,2.5197,1.3488,0.9198,4.50093e-02,3.52076e-02,1
2947,14992,22,-9,0.9732,0.9025,0.9678,9.0179,11.5866,9.3182,0.3968,5.69832e-02,0.5462,1
2948,10300,32,1,5.23653e-04,0.3254,1.08878e-10,44.2938,19.0541,83.0667,1.73861e-05,1,5.54399e-14,1
2949,2265,32,-9,0.9204,0.7822,0.9577,11.1005,14.0259,9.8006,0.4464,1.43981e-02,0.5392,1
2950,3614,32,0,0.9810,0.8721,0.6970,2.4961,4.5443,6.4227,0.8315,0.1128,5.56687e-02,1
2951,4165,33,0,0.9360,0.9436,0.9401,10.6170,10.3579,10.4798,0.8025,5.34727e-02,0.1440,1
2952,5208,33,0,0.4498,0.2729,0.3507,18.0897,22.2314,20.7506,0.9101,4.16110e-02,4.83147e-02,1
2953,2320,1,0,0.9996,0.9986,0.1613,1.8891,2.3815,16.6986,0.8231,0.1766,3.01896e-04,0
2954,14674,1,0,0.9997,0.9564,0.9320,0.1314,0.6578,1.3278,0.9547,4.34860e-02,1.84916e-03,0
2955,8485,1,0,0.9541,0.8731,0.1424,9.2336,10.6719,24.3999,0.7844,0.2156,4.99907e-05,0
2956,14796,1,0,1,0.7388,0.4391,2.3310,14.7430,19.2791,0.9999,1.08600e-04,5.04231e-06,0
2957,5526,1,0,1,0.9759,0.1832,0.2041,2.1546,11.3392,0.9951,4.68361e-03,1.72677e-04,0
2958,2235,1,0,0.9999,0.8935,9.27025e-04,0.5909,3.5720,28.0742,0.8337,0.1663,8.21736e-07,0
2959,14303,1,0,0.9999,7.26664e-03,4.31369e-03,2.8956,33.0552,34.7394,1,9.13585e-08,5.83184e-09,0
2960,5489,1,0,0.9879,0.1874,0.2250,7.8724,24.2308,22.1599,0.9998,1.44582e-04,6.60003e-05,0
2961,39,1,0,0.9999,3.99982e-02,8.00155e-02,0.4892,14.7032,12.6906,0.9999,3.02392e-05,6.04164e-05,0
2962,9208,1,0,1,0.8114,2.05733e-04,2.0683,12.6585,47.0840,0.9968,3.22887e-03,1.14640e-11,0
2963,9085,1,-9,1,0.9612,0.9607,3.04330e-09,7.91639e-02,8.02739e-02,0.6839,0.2006,0.1155,0
2964,1512,1,0,1,0.8906,0.6008,0.5575,3.6087,6.4151,0.8884,7.46144e-02,3.69789e-02,0
2965,7012,1,0,1,0.9597,1.67847e-02,1.0729,4.9477,23.1589,0.9940,6.03023e-03,2.60023e-07,0
2966,3103,1,0,1,0.4826,1.07447e-02,0.1689,8.5213,21.4633,0.9963,3.68869e-03,1.44939e-06,0
2967,1432,1,0,1,3.75297e-02,5.90851e-03,3.1634,29.9914,36.5987,1,3.20010e-07,2.82758e-09,0
2968,4116,1,0,0.9985,2.23645e-23,1.73641e-28,5.7193,152.6813,178.6980,1,5.81780e-34,3.78836e-39,0
2969,13266,1,0,0.9998,7.12027e-02,0.1981,0.7934,15.7989,12.2774,0.9887,1.47156e-04,1.11029e-02,0
2970,2678,1,0,0.9999,7.48806e-03,4.05054e-20,3.6758,35.7982,135.8356,1,3.31619e-08,5.38577e-30,0
2971,11362,1,0,0.9546,0.6600,6.74805e-02,9.2140,15.0285,26.3997,0.9425,5.74263e-02,5.97523e-05,0
2972,10548,1,0,0.5792,0.5002,0.5301,12.3372,12.3367,12.9543,0.9233,7.48319e-02,1.88529e-03,0
2973,7406,1,0,0.9996,0.9366,0.3543,0.8939,3.5839,8.8590,0.9657,2.36575e-02,1.06051e-02,0
2974,11253,1,0,1,9.69447e-02,0.7513,0.2816,14.7874,5.8859,0.8221,2.20272e-04,0.1776,0
2975,14917,1,0,0.9956,0.9579,0.9450,6.7200,9.7926,9.5704,0.9646,3.43331e-02,1.03793e-03,0
2976,1480,1,0,1,7.31806e-02,1.66705e-10,2.0314,28.5628,84.0403,1,2.47865e-07,5.39065e-20,0
2977,11965,1,0,0.9948,0.8656,0.4082,1.7568,4.6264,8.2629,0.9614,3.85007e-02,8.97290e-05,0
2978,11361,1,0,1,0.2859,0.7881,0.1988,9.7112,4.7101,0.9628,3.04299e-03,3.41337e-02,0
2979,12102,1,0,0.5728,0.5013,0.5510,15.3149,17.3190,16.5961,0.9967,2.45120e-03,8.32288e-04,0
2980,12976,1,0,0.9454,0.9787,0.7871,10.2897,8.6618,13.9407,0.6152,0.3187,6.60365e-02,0
2981,1625,1,0,0.9419,0.3546,0.5328,10.4155,20.6821,17.8448,0.9993,6.71789e-05,6.20468e-04,0
2982,1437,1,0,1,6.72057e-28,1.31537e-09,0.2554,175.7262,78.9348,1,1.08935e-39,6.68608e-19,0
2983,14999,1,-9,0.9999,0.9994,0.9998,1.07705e-04,1.20935e-03,3.73719e-04,0.7462,0.1258,0.1280,0
2984,14897,1,0,0.9828,6.70340e-02,0.1485,8.3465,27.6837,24.2030,1,1.38353e-06,9.22055e-06,0
2985,3186,1,0,0.8674,0.1619,0.4842,10.7870,21.4490,15.5585,0.9948,5.01569e-05,5.18552e-03,0
2986,7193,1,0,0.9996,0.1906,0.8328,0.6685,12.4204,4.2610,0.9953,2.95423e-04,4.43275e-03,0
2987,7654,1,0,1,6.87736e-03,0.6412,1.7101,37.4946,16.2395,0.9989,8.65642e-09,1.10027e-03,0
2988,4743,1,0,0.3837,0.1221,0.1963,17.0299,22.6973,20.5534,0.9753,3.95154e-03,2.07562e-02,0
2989,2429,1,0,1,0.8857,0.1326,0.8105,10.4062,23.5363,0.9997,3.44723e-04,2.90871e-07,0
2990,14638,1,0,1,0.7365,3.94184e-02,1.8516,13.8851,31.0946,0.9993,7.11395e-04,3.28450e-07,0
2991,983,1,0,1,6.94275e-03,0.8257,2.1939,36.0548,13.2470,0.9983,5.94098e-09,1.73732e-03,0
2992,10129,1,0,0.9727,5.66418e-03,5.12366e-03,8.3657,35.3094,35.6386,1,1.25255e-07,7.00320e-08,0
2993,12821,1,0,0.9526,0.9622,0.8958,3.2707,2.4891,4.2281,0.5993,0.2593,0.1415,0
2994,9746,1,0,0.9999,0.4437,1.65583e-03,3.2878,16.1332,37.7254,0.9999,1.28918e-04,1.02350e-08,0
2995,4836,1,0,0.9698,2.52614e-04,8.11980e-02,4.6077,34.9493,19.3153,0.9999,1.86641e-08,1.01132e-04,0
2996,10929,1,0,0.9964,0.9812,0.1150,5.9375,7.8209,24.1672,0.9525,4.75240e-02,1.47532e-05,0
2997,1663,1,0,0.9996,0.9894,1.85108e-04,4.2279,7.0828,45.7970,0.9609,3.91187e-02,6.65124e-11,0
2998,11573,1,0,0.5658,0.5195,0.1222,17.3553,17.0523,26.2959,0.8669,0.1329,2.56030e-04,0
2999,12649,1,0,0.3625,0.3018,0.3553,9.8535,10.6311,9.9404,0.9445,1.16908e-02,4.38472e-02,0
3000,5662,1,0,0.9983,0.9888,0.8539,1.3179,2.1515,4.0352,0.8390,0.1604,6.04729e-04,0
3001,99,1,0,0.8287,0.6636,0.7177,13.1899,15.9046,15.0772,0.9747,1.10962e-02,1.42247e-02,0
3002,1017,1,0,0.9885,3.87781e-02,0.7653,6.5613,28.5626,12.5563,0.9940,1.45966e-07,6.02035e-03,0
3003,5987,1,0,0.9975,4.53093e-02,0.8354,1.4443,17.2248,4.2343,0.9972,2.52435e-06,2.78182e-03,0
3004,3088,1,0,0.3679,7.98521e-04,1.52886e-04,18.3365,39.9248,46.3495,1,3.26014e-07,5.10918e-08,0
3005,7285,1,0,1,0.7299,0.4090,0.4622,5.2556,8.2550,0.9963,3.32430e-03,3.26998e-04,0
3006,7555,1,0,0.8835,9.54299e-02,0.1612,8.1109,21.2486,19.0987,0.9998,7.84941e-05,9.92964e-05,0
3007,8300,1,0,1,1,0.9285,0.1291,0.1997,3.0916,0.9519,4.31134e-02,5.01966e-03,0
3008,3443,1,0,0.4931,0.4734,0.4798,8.4131,8.6163,8.5505,0.8558,7.56782e-02,6.84980e-02,0
3009,11043,20,2,0.1637,1.13525e-02,0.9889,24.9038,34.3641,7.1384,8.89711e-05,4.47206e-07,0.9999,1
3010,9482,20,-9,0.9915,0.9897,0.9937,6.8235,7.0466,6.5004,0.4387,0.1171,0.4442,1
3011,13531,20,0,0.8143,0.7578,0.7869,5.2244,5.8199,5.5190,0.6535,0.1020,0.2446,1
3012,13853,20,0,7.73827e-02,8.80658e-03,2.84731e-07,25.8423,32.4223,61.5637,0.9970,2.96781e-03,2.60569e-09,1
3013,2290,20,-9,0.9934,0.8572,0.9993,6.5434,11.8045,4.6822,0.4418,2.52410e-03,0.5557,1
3014,1187,20,-9,0.9063,0.9965,0.8049,11.4893,6.4725,13.6291,0.3050,0.6811,1.39311e-02,1
3015,13642,20,-9,0.9999,0.9981,1,0.7138,1.3570,0.5126,0.4158,0.1293,0.4549,1
3016,6950,20,0,0.9943,0.9292,0.8822,5.8295,10.0822,11.2776,0.7856,4.62181e-02,0.1682,1
3017,12791,20,-9,0.9782,0.9830,0.9432,4.2639,4.0238,5.4024,0.2257,0.3357,0.4385,1
3018,7805,21,0,0.9809,0.3346,0.9187,2.4992,10.1992,3.8869,0.5540,1.38286e-02,0.4322,1
3019,14175,22,0,0.3369,0.5754,4.15460e-02,10.1696,6.6452,17.4920,0.5624,0.4375,1.53907e-04,1
3020,1863,22,0,0.9816,0.9998,0.9170,7.1410,3.3799,9.6670,0.5555,0.4257,1.88014e-02,1
3021,1631,32,0,0.4274,0.6393,4.08956e-02,9.1077,6.9794,17.5404,0.7377,0.2484,1.39802e-02,1
3022,5451,32,0,0.7739,0.5399,0.5230,4.8458,7.9429,8.1110,0.5302,0.1450,0.3248,1
3023,13139,32,0,0.9575,0.9396,0.7351,3.1616,2.9141,6.0482,0.6704,0.3026,2.70610e-02,1
3024,5013,33,0,0.9960,0.9460,0.5381,1.2570,2.8043,6.9860,0.9824,1.53138e-02,2.30215e-03,1
3025,4800,33,0,0.8891,0.9254,0.9148,6.4948,5.8080,6.0248,0.5650,0.1284,0.3066,1
3026,10346,20,0,0.9773,0.8286,0.6965,8.0877,13.1925,14.4918,0.8492,6.23098e-02,8.84862e-02,1
3027,5366,20,0,0.7984,0.7771,0.8760,7.0087,8.1019,6.7134,0.9676,1.57321e-02,1.66270e-02,1
3028,9174,20,0,0.9935,0.9924,0.9879,1.4488,1.9410,1.7421,0.8336,7.51707e-02,9.12129e-02,1
3029,6611,20,0,0.7705,0.7002,0.5302,9.8849,10.8187,12.9538,0.7757,0.1850,3.93682e-02,1
3030,9266,20,0,0.3887,0.3887,0.3886,6.3168,6.3168,6.3172,0.9313,4.34573e-02,2.52252e-02,1
3031,12512,20,0,0.7592,0.7814,0.7756,13.5290,13.1693,13.2642,0.5063,0.3388,0.1548,1
3032,8419,20,-9,0.4853,0.9085,0.8870,11.5163,6.1465,6.5312,3.33088e-03,0.7179,0.2788,1
3033,5153,20,0,0.9825,0.9540,0.9762,2.4369,2.6563,2.6624,0.9260,5.44363e-02,1.95367e-02,1
3034,9447,20,0,0.9903,0.9979,0.7703,0.8606,0.4971,2.5411,0.8409,7.01099e-02,8.89532e-02,1
3035,14567,20,2,0.4968,0.7892,0.9856,17.3852,13.9049,8.1002,3.46986e-03,9.72684e-03,0.9868,1
3036,8049,21,0,0.9976,9.50301e-15,0.8892,5.0677,102.9903,10.3296,0.9896,2.37539e-23,1.04211e-02,1
3037,13590,22,1,0.8673,0.9781,0.4664,10.7892,6.7338,16.8237,8.16379e-02,0.9154,2.94131e-03,1
3038,13821,32,0,0.6622,0.2738,1.31898e-02,15.9257,21.1127,35.2060,0.9823,1.77192e-02,5.02183e-06,1
3039,8842,32,0,0.7847,9.51143e-03,0.2735,13.9829,36.3671,21.1173,0.9969,4.33744e-06,3.08890e-03,1
3040,771,32,0,0.9358,0.7162,0.8661,10.6265,15.0999,11.6226,0.5777,1.39089e-02,0.4084,1
3041,969,33,0,0.9964,0.9949,0.9936,6.4974,6.8632,7.1137,0.8136,0.1313,5.51123e-02,1
3042,12939,33,-9,0.9463,0.9745,0.9568,8.8000,7.5946,8.4176,0.3464,0.1036,0.5501,1
3043,3247,33,0,0.7527,0.7315,2.35019e-02,8.4060,8.6620,23.5364,0.6071,0.3928,2.71480e-05,1
3044,4412,20,-9,0.7442,0.9278,0.9864,5.9568,3.7373,2.2721,7.38934e-02,0.1687,0.7574,1
3045,6835,20,0,0.9938,0.9078,0.9719,7.0821,11.4495,8.4097,0.9554,4.46477e-03,4.01675e-02,1
3046,3489,20,-9,0.9992,0.9906,0.9980,5.2048,7.5565,5.9634,0.1977,2.88548e-02,0.7734,1
3047,14740,20,0,1,1,1,0.6554,0.7944,0.9488,0.7649,0.2047,3.04701e-02,1
3048,7488,20,0,0.9851,0.9786,0.9268,4.4673,5.4471,7.1976,0.6109,0.2191,0.1700,1
3049,2380,20,0,0.7978,0.8819,0.7762,12.0385,10.4882,12.3870,0.8668,0.1013,3.19498e-02,1
3050,6022,20,0,0.9599,0.9667,0.9578,8.9924,9.3763,9.0816,0.8195,1.77651e-02,0.1627,1
3051,11522,20,0,0.9491,0.9718,0.9709,3.3439,2.7971,2.8220,0.4306,0.2968,0.2726,1
3052,13289,21,0,0.1562,3.87462e-05,3.86850e-22,23.9656,51.9011,146.3078,1,1.66647e-07,4.43401e-28,1
3053,6706,22,0,0.8228,0.9351,0.1803,5.1302,3.6114,12.6254,0.7479,0.2489,3.14866e-03,1
3054,3229,32,0,0.9993,0.9981,0.9836,5.0931,5.9465,8.2789,0.8831,0.1122,4.62006e-03,1
3055,12695,32,0,0.9889,0.9803,0.9516,7.1362,7.8857,9.3311,0.9640,1.91476e-02,1.68975e-02,1
3056,4648,32,0,0.9302,0.4571,0.2450,10.8069,18.9958,22.8284,0.9966,3.07259e-03,3.48041e-04,1
3057,7956,33,0,0.9907,0.8179,0.9761,1.2117,3.6611,1.6636,0.9516,4.09554e-02,7.45708e-03,1
3058,11670,33,0,0.8800,0.7060,0.7396,10.5286,13.4442,12.9487,0.6713,0.2728,5.59245e-02,1
3059,3500,33,-9,0.9784,0.9999,0.9924,8.6824,4.1153,7.3031,0.1698,0.8174,1.28377e-02,1
